1.5708 0.777119
1.57708 1.07303
1.58336 1.15538
1.58965 1.03097
1.59593 1.18339
1.60221 1.36612
1.6085 0.800779
1.61478 1.01893
1.62106 1.12802
1.62734 0.967886
1.63363 0.960579
1.63991 0.891415
1.64619 0.385871
1.65248 0.639103
1.65876 0.954419
1.66504 0.723661
1.67133 1.17652
1.67761 1.15892
1.68389 0.916855
1.69018 1.20779
1.69646 1.18423
1.70274 0.944093
1.70903 0.859679
1.71531 1.04684
1.72159 0.519731
1.72788 1.25357
1.73416 0.800667
1.74044 1.41331
1.74673 0.656377
1.75301 0.96587
1.75929 1.12817
1.76558 1.32065
1.77186 0.836593
1.77814 1.10528
1.78442 0.615296
1.79071 0.963231
1.79699 0.69241
1.80327 1.13435
1.80956 0.990213
1.81584 1.10095
1.82212 0.841979
1.82841 0.45028
1.83469 1.04378
1.84097 0.843277
1.84726 1.03042
1.85354 1.04783
1.85982 0.614556
1.86611 0.913035
1.87239 0.582193
1.87867 1.10236
1.88496 1.05406
1.89124 1.13369
1.89752 0.970419
1.90381 1.00274
1.91009 0.804827
1.91637 0.743403
1.92265 0.670052
1.92894 1.29829
1.93522 1.1459
1.9415 0.409269
1.94779 0.682781
1.95407 1.09495
1.96035 1.24903
1.96664 0.738317
1.97292 0.601956
1.9792 1.16838
1.98549 1.02414
1.99177 1.12203
1.99805 0.850274
2.00434 1.20154
2.01062 0.61044
2.0169 0.739205
2.02319 0.624139
2.02947 1.11527
2.03575 0.534276
2.04204 0.708664
2.04832 0.713275
2.0546 0.92135
2.06088 0.595363
2.06717 0.73724
2.07345 0.721829
2.07973 0.994847
2.08602 0.921532
2.0923 1.04087
2.09858 0.90861
2.10487 0.887782
2.11115 0.541876
2.11743 0.762899
2.12372 0.895716
2.13 0.478568
2.13628 0.414444
2.14257 1.14921
2.14885 0.75015
2.15513 0.723236
2.16142 0.515096
2.1677 0.667638
2.17398 0.723696
2.18027 0.884067
2.18655 1.29356
2.19283 0.733282
2.19911 0.873664
2.2054 1.13525
2.21168 0.582957
2.21796 0.769739
2.22425 0.860361
2.23053 0.524919
2.23681 0.962177
2.2431 0.373517
2.24938 0.569386
2.25566 0.637664
2.26195 0.933071
2.26823 0.796021
2.27451 1.10013
2.2808 0.901567
2.28708 0.998317
2.29336 0.727195
2.29965 0.626677
2.30593 0.283457
2.31221 0.547568
2.3185 0.628556
2.32478 0.740961
2.33106 1.28822
2.33734 0.728843
2.34363 0.882851
2.34991 0.561125
2.35619 0.590537
2.36248 0.568068
2.36876 0.30983
2.37504 0.494377
2.38133 0.524614
2.38761 0.698475
2.39389 0.233389
2.40018 0.680922
2.40646 1.03993
2.41274 0.888534
2.41903 0.78597
2.42531 1.0488
2.43159 0.410479
2.43788 0.74184
2.44416 0.833681
2.45044 0.804484
2.45673 1.06682
2.46301 0.873371
2.46929 0.999536
2.47558 0.201202
2.48186 0.62981
2.48814 0.684871
2.49442 0.247469
2.50071 0.713071
2.50699 1.13517
2.51327 0.487536
2.51956 0.326807
2.52584 0.68541
2.53212 0.538612
2.53841 0.889208
2.54469 0.489206
2.55097 0.607735
2.55726 0.502316
2.56354 0.483713
2.56982 0.587067
2.57611 0.647907
2.58239 0.455909
2.58867 0.607475
2.59496 0.82047
2.60124 0.37384
2.60752 0.529335
2.61381 0.553724
2.62009 0.544871
2.62637 0.196787
2.63265 0.519821
2.63894 0.277528
2.64522 0.0707782
2.6515 0.547571
2.65779 0.317735
2.66407 0.143649
2.67035 0.0248277
2.67664 0.48577
2.68292 0.446508
2.6892 0.116833
2.69549 0.469047
2.70177 0.498463
2.70805 0.75526
2.71434 0.564968
2.72062 0.30293
2.7269 0.343275
2.73319 0.399298
2.73947 1.20014
2.74575 0.699535
2.75204 0.78165
2.75832 0.50333
2.7646 0.678556
2.77088 0.0234851
2.77717 0.723734
2.78345 0.753013
2.78973 0.833923
2.79602 0.371991
2.8023 0.103478
2.80858 0.659852
2.81487 0.713561
2.82115 0.0693408
2.82743 0.32467
2.83372 0.427269
2.84 -0.00858115
2.84628 0.711824
2.85257 0.100507
2.85885 0.179871
2.86513 0.0631273
2.87142 0.296833
2.8777 0.0715675
2.88398 -0.0434804
2.89027 0.14075
2.89655 -0.214612
2.90283 0.0227295
2.90911 -0.121794
2.9154 -0.134764
2.92168 -0.123303
2.92796 0.523595
2.93425 0.157929
2.94053 -0.0456916
2.94681 0.208613
2.9531 0.157228
2.95938 0.465643
2.96566 0.299288
2.97195 0.481885
2.97823 0.0974816
2.98451 0.260734
2.9908 0.215952
2.99708 0.16055
3.00336 0.141285
3.00965 -0.00631064
3.01593 0.0954957
3.02221 0.283546
3.0285 0.150156
3.03478 -0.0465965
3.04106 -0.036688
3.04734 0.0755974
3.05363 0.457993
3.05991 0.220862
3.06619 -0.0893342
3.07248 0.254044
3.07876 0.0984923
3.08504 0.412806
3.09133 0.0935588
3.09761 -0.387412
3.10389 0.17521
3.11018 -0.088382
3.11646 0.247469
3.12274 0.284532
3.12903 0.275196
3.13531 -0.36946
3.14159 -0.406292
3.14788 -0.0902689
3.15416 0.191648
3.16044 0.125528
3.16673 0.180235
3.17301 0.0830533
3.17929 0.0927442
3.18557 -0.239859
3.19186 -0.333872
3.19814 0.141377
3.20442 0.181415
3.21071 0.050534
3.21699 0.122592
3.22327 -0.0596312
3.22956 -0.540687
3.23584 -0.388792
3.24212 0.00214343
3.24841 0.190824
3.25469 -0.436621
3.26097 -0.127236
3.26726 0.231502
3.27354 -0.0272864
3.27982 -0.0999695
3.28611 -0.46001
3.29239 -0.0678468
3.29867 0.275594
3.30496 0.105422
3.31124 -0.0949175
3.31752 0.245901
3.32381 -0.391043
3.33009 -0.466892
3.33637 0.448424
3.34265 -0.120512
3.34894 -0.308029
3.35522 0.317314
3.3615 -0.0471773
3.36779 -0.373234
3.37407 0.290846
3.38035 -0.29455
3.38664 -0.179577
3.39292 0.170117
3.3992 -0.552066
3.40549 -0.745858
3.41177 0.199468
3.41805 -0.374149
3.42434 0.0733379
3.43062 0.0279447
3.4369 -0.328614
3.44319 -0.302712
3.44947 0.0276793
3.45575 -0.183815
3.46204 -0.495172
3.46832 -0.496817
3.4746 -0.393956
3.48088 -0.733046
3.48717 -0.813412
3.49345 -0.00154656
3.49973 -0.0669799
3.50602 -0.383638
3.5123 0.0365911
3.51858 -0.331959
3.52487 -0.702982
3.53115 0.0446142
3.53743 -0.378281
3.54372 -0.330737
3.55 -0.74053
3.55628 -0.471768
3.56257 -0.885985
3.56885 -0.411617
3.57513 -0.570252
3.58142 -0.69344
3.5877 -0.417717
3.59398 -0.744238
3.60027 -0.619033
3.60655 -0.987885
3.61283 -0.598515
3.61911 -0.737046
3.6254 -0.363457
3.63168 -0.319109
3.63796 -0.874817
3.64425 -0.636514
3.65053 -0.407846
3.65681 -0.361019
3.6631 -0.675992
3.66938 -0.246712
3.67566 -0.726577
3.68195 -0.293907
3.68823 -0.704591
3.69451 -0.206363
3.7008 -0.951202
3.70708 -0.430985
3.71336 -0.635166
3.71965 -0.608507
3.72593 -0.118935
3.73221 -0.488137
3.7385 0.0449167
3.74478 -0.487985
3.75106 -0.568377
3.75734 -0.448322
3.76363 -0.296577
3.76991 -0.566577
3.77619 -0.973732
3.78248 -0.519524
3.78876 -0.370035
3.79504 -0.456765
3.80133 -0.607001
3.80761 -0.216255
3.81389 -0.51386
3.82018 -0.464661
3.82646 -0.943093
3.83274 -0.954747
3.83903 -1.17886
3.84531 -0.10952
3.85159 -1.16341
3.85788 -0.700498
3.86416 -0.740845
3.87044 -0.786958
3.87673 -0.785159
3.88301 -0.795572
3.88929 -1.06953
3.89557 -0.534241
3.90186 -0.601153
3.90814 -0.571079
3.91442 -0.339874
3.92071 -0.689043
3.92699 -0.447561
3.93327 -0.853817
3.93956 -0.491229
3.94584 -0.303505
3.95212 -0.9034
3.95841 -0.443972
3.96469 -0.748471
3.97097 -0.734367
3.97726 -0.844938
3.98354 -0.574775
3.98982 -0.461072
3.99611 -0.587833
4.00239 -0.897199
4.00867 -0.43137
4.01496 -0.633676
4.02124 -0.981275
4.02752 -0.858657
4.0338 -0.72751
4.04009 -0.512523
4.04637 -1.04926
4.05265 -0.805924
4.05894 -0.89801
4.06522 -0.386922
4.0715 -1.2285
4.07779 -1.06448
4.08407 -1.04153
4.09035 -0.405385
4.09664 -0.989016
4.10292 -0.578557
4.1092 -1.07146
4.11549 -1.09028
4.12177 -1.10301
4.12805 -1.0201
4.13434 -0.61755
4.14062 -1.11266
4.1469 -0.767933
4.15319 -1.11243
4.15947 -0.723794
4.16575 -0.875626
4.17204 -0.287708
4.17832 -0.526887
4.1846 -0.783231
4.19088 -1.14692
4.19717 -0.86104
4.20345 -0.550979
4.20973 -0.827572
4.21602 -1.04737
4.2223 -0.722604
4.22858 -0.974907
4.23487 -0.735231
4.24115 -0.911992
4.24743 -0.820161
4.25372 -0.896603
4.26 -1.08866
4.26628 -0.557419
4.27257 -0.817103
4.27885 -0.997228
4.28513 -0.627677
4.29142 -0.79385
4.2977 -0.547908
4.30398 -1.32641
4.31027 -0.728206
4.31655 -1.3774
4.32283 -0.83899
4.32911 -0.81197
4.3354 -0.635494
4.34168 -0.982719
4.34796 -0.957927
4.35425 -0.934092
4.36053 -0.964279
4.36681 -0.864212
4.3731 -0.897702
4.37938 -0.690807
4.38566 -1.18284
4.39195 -0.885236
4.39823 -1.00009
4.40451 -1.17485
4.4108 -0.811316
4.41708 -0.702216
4.42336 -0.883489
4.42965 -0.841957
4.43593 -0.646695
4.44221 -1.15883
4.4485 -0.369096
4.45478 -1.26522
4.46106 -0.867168
4.46734 -1.15059
4.47363 -0.903319
4.47991 -0.717393
4.48619 -1.11241
4.49248 -0.705075
4.49876 -0.778115
4.50504 -0.797523
4.51133 -0.909919
4.51761 -1.09657
4.52389 -1.55814
4.53018 -1.12182
4.53646 -0.816094
4.54274 -1.01863
4.54903 -0.920313
4.55531 -1.23545
4.56159 -0.524595
4.56788 -0.311777
4.57416 -0.875993
4.58044 -0.724046
4.58673 -0.858411
4.59301 -1.44967
4.59929 -1.33682
4.60557 -1.24774
4.61186 -1.16369
4.61814 -0.687953
4.62442 -1.20915
4.63071 -0.922469
4.63699 -0.682006
4.64327 -1.08209
4.64956 -1.4178
4.65584 -0.6535
4.66212 -1.06006
4.66841 -0.79108
4.67469 -1.09818
4.68097 -1.03979
4.68726 -0.436496
4.69354 -1.02165
4.69982 -0.895292
4.70611 -1.20329
4.71239 -0.842216
4.71867 -0.987924
4.72496 -0.838152
4.73124 -0.657161
4.73752 -0.867878
4.7438 -0.815033
4.75009 -0.862177
4.75637 -1.11536
4.76265 -0.705325
4.76894 -1.05348
4.77522 -1.0372
4.7815 -0.344185
4.78779 -0.914481
4.79407 -0.997816
4.80035 -1.11159
4.80664 -0.674408
4.81292 -0.974941
4.8192 -0.861681
4.82549 -1.06288
4.83177 -0.684991
4.83805 -0.794143
4.84434 -0.707032
4.85062 -0.932861
4.8569 -0.903463
4.86319 -1.41425
4.86947 -0.950994
4.87575 -0.679433
4.88203 -1.21138
4.88832 -0.649177
4.8946 -1.01854
4.90088 -0.708158
4.90717 -0.900105
4.91345 -1.19562
4.91973 -0.752886
4.92602 -1.43908
4.9323 -0.895413
4.93858 -0.651945
4.94487 -1.0374
4.95115 -1.24907
4.95743 -0.907468
4.96372 -1.03799
4.97 -1.1372
4.97628 -1.61931
4.98257 -1.15711
4.98885 -1.10514
4.99513 -0.724763
5.00142 -0.944463
5.0077 -0.632428
5.01398 -0.450059
5.02027 -0.845921
5.02655 -0.608513
5.03283 -1.01138
5.03911 -1.27767
5.0454 -1.19621
5.05168 -0.84451
5.05796 -0.772866
5.06425 -1.0074
5.07053 -1.0992
5.07681 -0.767588
5.0831 -0.85684
5.08938 -0.885091
5.09566 -1.30295
5.10195 -1.25566
5.10823 -0.824104
5.11451 -0.699472
5.1208 -1.05555
5.12708 -0.818593
5.13336 -0.681163
5.13965 -1.42198
5.14593 -0.95445
5.15221 -1.09314
5.1585 -1.12787
5.16478 -0.518881
5.17106 -0.990133
5.17734 -0.799949
5.18363 -1.41163
5.18991 -1.18119
5.19619 -0.690834
5.20248 -1.22879
5.20876 -1.1207
5.21504 -0.835651
5.22133 -0.848563
5.22761 -0.606913
5.23389 -0.475478
5.24018 -0.333889
5.24646 -0.309221
5.25274 -0.904397
5.25903 -0.768605
5.26531 -0.857199
5.27159 -0.958915
5.27788 -0.667892
5.28416 -0.788357
5.29044 -1.11666
5.29673 -0.906403
5.30301 -0.314072
5.30929 -0.703197
5.31557 -0.623442
5.32186 -0.429463
5.32814 -0.958324
5.33442 -0.557877
5.34071 -0.682359
5.34699 -1.00148
5.35327 -1.21464
5.35956 -0.974004
5.36584 -0.835519
5.37212 -1.21076
5.37841 -0.836191
5.38469 -0.788953
5.39097 -0.560614
5.39726 -0.40042
5.40354 -0.579089
5.40982 -0.578
5.41611 -1.69854
5.42239 -0.801837
5.42867 -0.737621
5.43496 -0.600062
5.44124 -0.402489
5.44752 -0.491556
5.4538 -0.41978
5.46009 -1.11205
5.46637 -0.550163
5.47265 -0.647444
5.47894 -0.269494
5.48522 -1.10411
5.4915 -0.735987
5.49779 -0.637531
5.50407 -0.289173
5.51035 -0.568679
5.51664 -1.03516
5.52292 -0.861995
5.5292 -0.43759
5.53549 -0.798879
5.54177 -0.685769
5.54805 -0.854435
5.55434 -0.676194
5.56062 -0.801666
5.5669 -0.470632
5.57319 -0.185535
5.57947 -0.883538
5.58575 -0.566149
5.59203 -0.962206
5.59832 -0.313239
5.6046 -0.436557
5.61088 -0.823502
5.61717 -0.77701
5.62345 -1.02346
5.62973 -0.497506
5.63602 -1.02205
5.6423 -0.94429
5.64858 -0.681586
5.65487 -0.705431
5.66115 -0.534786
5.66743 -0.499164
5.67372 -0.484758
5.68 -0.832201
5.68628 0.0476864
5.69257 0.00731563
5.69885 -0.547898
5.70513 -0.511393
5.71142 -0.794475
5.7177 -0.598673
5.72398 -0.61501
5.73027 -0.469141
5.73655 -0.509284
5.74283 -0.696988
5.74911 -0.318369
5.7554 -0.498461
5.76168 -0.304753
5.76796 -0.297791
5.77425 -0.616338
5.78053 -0.598558
5.78681 -0.575675
5.7931 -0.359709
5.79938 -0.387235
5.80566 -0.579175
5.81195 -0.390514
5.81823 -0.123825
5.82451 -0.556436
5.8308 -0.433366
5.83708 -0.552335
5.84336 -0.459202
5.84965 -0.898482
5.85593 -0.236393
5.86221 -0.206641
5.8685 -0.153115
5.87478 -0.705974
5.88106 -0.153048
5.88734 -0.183274
5.89363 -0.215727
5.89991 -0.82352
5.90619 -0.488487
5.91248 -0.655814
5.91876 -0.231969
5.92504 -0.249185
5.93133 -0.429745
5.93761 -0.503038
5.94389 -0.058549
5.95018 -0.331209
5.95646 -0.0929027
5.96274 -0.132564
5.96903 -0.178282
5.97531 -0.224179
5.98159 -0.456889
5.98788 -0.506779
5.99416 -0.290248
6.00044 -0.495049
6.00673 -0.397741
6.01301 -0.253839
6.01929 -0.68697
6.02557 0.166624
6.03186 -0.29596
6.03814 -0.299222
6.04442 -0.12118
6.05071 -0.378613
6.05699 -0.0926714
6.06327 -0.354466
6.06956 -0.150906
6.07584 0.387558
6.08212 0.0869646
6.08841 -0.240458
6.09469 -0.301722
6.10097 0.00709577
6.10726 -0.414084
6.11354 -0.285768
6.11982 0.0496353
6.12611 0.175068
6.13239 -0.0830096
6.13867 -0.297846
6.14496 -0.0986763
6.15124 -0.200135
6.15752 -0.387401
6.1638 0.0509982
6.17009 0.105686
6.17637 -0.150497
6.18265 0.385205
6.18894 -0.274131
6.19522 -0.387322
6.2015 -0.0642449
6.20779 -0.460413
6.21407 0.0121386
6.22035 0.00567179
6.22664 0.148149
6.23292 0.113369
6.2392 -0.171674
6.24549 -0.0181323
6.25177 0.42341
6.25805 0.220696
6.26434 0.102114
6.27062 0.17962
6.2769 -0.154036
